Date,Event,ROUND,TIME,Results_1,Results_2,Fighter_1,Fighter_2,WEIGHT CLASS,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,PASS_1,PASS_2,METHOD_result,METHOD_note
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,3,0:33,win,,Aspen Ladd,Yana Kunitskaya,Women's Bantamweight,47,47,2,0,0,0,3,0,KO/TKO,Punches
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,3,5:00,draw,draw,Cody Stamann,Song Yadong,Bantamweight,41,30,5,0,0,0,6,0,M-DEC,
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,3,5:00,win,,Rob Font,Ricky Simon,Bantamweight,90,59,1,6,0,0,0,3,U-DEC,
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,1,2:38,win,,Tim Means,Thiago Alves,Welterweight,23,13,0,0,1,0,0,0,SUB,Guillotine Choke
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,2,3:18,win,,Billy Quarantillo,Jacob Kilburn,Featherweight,74,3,1,0,5,0,9,0,SUB,Triangle Choke
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,1,4:20,win,,Bryce Mitchell,Matt Sayles,Featherweight,6,2,1,0,1,0,5,0,SUB,Other - Lock
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,3,5:00,win,,Joe Solecki,Matt Wiman,Lightweight,56,10,4,0,0,0,6,0,U-DEC,
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,2,1:16,win,,Virna Jandiroba,Mallory Martin,Women's Strawweight,7,9,3,0,3,0,5,0,SUB,Rear Naked Choke
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,3,4:09,win,,Makhmud Muradov,Trevor Smith,Middleweight,91,39,1,0,1,0,1,0,KO/TKO,Punch
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,5,5:00,win,,Jan Blachowicz,Jacare Souza,Light Heavyweight,71,20,0,0,0,0,0,0,S-DEC,
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,3,5:00,draw,draw,Mauricio Rua,Paul Craig,Light Heavyweight,25,51,1,1,0,1,1,1,S-DEC,
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,1,1:26,win,,Charles Oliveira,Jared Gordon,Lightweight,10,7,0,0,0,0,0,0,KO/TKO,Punch
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,3,5:00,win,,Andre Muniz,Antonio Arroyo,Middleweight,22,29,3,1,2,0,2,0,U-DEC,
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,3,5:00,win,,Wellington Turman,Markus Perez,Middleweight,48,49,2,0,0,0,1,0,U-DEC,
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,3,4:19,win,,James Krause,Sergio Moraes,Welterweight,102,41,0,1,0,0,1,1,KO/TKO,Punch
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,1,3:57,win,,Ricardo Ramos,Eduardo Garagorri,Featherweight,10,6,2,0,1,0,1,0,SUB,Rear Naked Choke
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,3,5:00,win,,Francisco Trinaldo,Bobby Green,Lightweight,31,50,1,2,1,0,0,4,U-DEC,
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,2,1:22,win,,Randy Brown,Warlley Alves,Welterweight,16,3,1,3,1,2,1,3,SUB,Triangle Choke
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,3,5:00,win,,Douglas Silva de Andrade,Renan Barao,Featherweight,74,58,0,2,0,0,0,1,U-DEC,
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,3,5:00,win,,Ariane Lipski,Isabela de Padua,Women's Flyweight,31,15,0,2,1,1,2,0,U-DEC,
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,3,5:00,win,,Tracy Cortez,Vanessa Melo,Women's Bantamweight,79,40,2,0,0,0,1,0,U-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Zabit Magomedsharipov,Calvin Kattar,Featherweight,96,80,1,0,0,0,0,0,U-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Alexander Volkov,Greg Hardy,Heavyweight,86,46,0,0,0,0,0,0,U-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,2,4:54,win,,Danny Roberts,Zelim Imadaev,Welterweight,37,28,1,1,0,0,0,1,KO/TKO,Punch
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Ed Herman,Khadis Ibragimov,Light Heavyweight,81,53,0,2,0,0,0,1,U-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Anthony Rocco Martin,Ramazan Emeev,Welterweight,41,30,0,0,2,0,0,0,U-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Shamil Gamzatov,Klidson Abreu,Light Heavyweight,64,32,0,1,0,0,0,0,S-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,0:29,win,,Magomed Ankalaev,Dalcha Lungiambula,Light Heavyweight,44,6,1,0,0,0,1,0,KO/TKO,Kick
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Rustam Khabilov,Sergey Khandozhko,Welterweight,12,25,4,0,0,0,1,0,U-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,4:01,win,,Karl Roberson,Roman Kopylov,Middleweight,43,37,1,0,1,0,1,0,SUB,Rear Naked Choke
2019-11-09,UFC Fight Night: Zabit vs. Kattar,1,2:50,win,,David Zawada,Abubakar Nurmagomedov,Welterweight,2,4,0,1,2,0,0,1,SUB,Triangle Choke
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Roosevelt Roberts,Alexander Yakovlev,Lightweight,28,20,0,3,0,0,3,1,U-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Pannie Kianzad,Jessica-Rose Clark,Women's Bantamweight,98,65,0,0,0,0,0,0,U-DEC,
2019-11-09,UFC Fight Night: Zabit vs. Kattar,3,5:00,win,,Davey Grant,Grigorii Popov,Bantamweight,30,35,6,0,0,0,2,1,S-DEC,
2019-11-02,UFC 244: Masvidal vs. Diaz,3,5:00,win,,Jorge Masvidal,Nate Diaz,Welterweight,112,43,1,0,0,0,0,0,KO/TKO,
2019-11-02,UFC 244: Masvidal vs. Diaz,3,5:00,win,,Darren Till,Kelvin Gastelum,Middleweight,36,40,1,1,0,0,0,0,S-DEC,
2019-11-02,UFC 244: Masvidal vs. Diaz,3,5:00,win,,Stephen Thompson,Vicente Luque,Welterweight,138,77,0,0,0,0,0,0,U-DEC,
2019-11-02,UFC 244: Masvidal vs. Diaz,3,5:00,win,,Derrick Lewis,Blagoy Ivanov,Heavyweight,31,20,1,3,0,1,1,3,S-DEC,
2019-11-02,UFC 244: Masvidal vs. Diaz,1,2:47,win,,Kevin Lee,Gregor Gillespie,Lightweight,21,9,0,0,0,0,0,0,KO/TKO,Kick
2019-11-02,UFC 244: Masvidal vs. Diaz,1,2:07,win,,Corey Anderson,Johnny Walker,Light Heavyweight,22,1,1,0,0,0,0,0,KO/TKO,Punches
2019-11-02,UFC 244: Masvidal vs. Diaz,3,4:32,win,,Shane Burgos,Makwan Amirkhani,Featherweight,105,22,0,3,0,1,1,0,KO/TKO,Punch
2019-11-02,UFC 244: Masvidal vs. Diaz,1,2:27,win,,Edmen Shahbazyan,Brad Tavares,Middleweight,14,3,0,0,0,0,0,0,KO/TKO,Kick
2019-11-02,UFC 244: Masvidal vs. Diaz,1,0:29,win,,Jairzinho Rozenstruik,Andrei Arlovski,Heavyweight,5,4,0,0,0,0,0,0,KO/TKO,Punch
2019-11-02,UFC 244: Masvidal vs. Diaz,3,5:00,win,,Katlyn Chookagian,Jennifer Maia,Women's Flyweight,73,58,0,1,0,0,0,1,U-DEC,
2019-11-02,UFC 244: Masvidal vs. Diaz,3,2:03,win,,Lyman Good,Chance Rencountre,Welterweight,68,23,0,0,0,0,0,0,KO/TKO,Punch
2019-11-02,UFC 244: Masvidal vs. Diaz,3,5:00,win,,Hakeem Dawodu,Julio Arce,Featherweight,55,32,0,1,0,0,0,2,S-DEC,
2019-10-26,UFC Fight Night: Maia vs. Askren,3,3:54,win,,Demian Maia,Ben Askren,Welterweight,69,63,0,4,1,0,4,1,SUB,Rear Naked Choke
2019-10-26,UFC Fight Night: Maia vs. Askren,3,5:00,win,,Stevie Ray,Michael Johnson,Lightweight,85,78,1,0,0,0,1,0,M-DEC,
2019-10-26,UFC Fight Night: Maia vs. Askren,1,2:02,win,,Beneil Dariush,Frank Camacho,Lightweight,13,3,2,0,1,0,1,0,SUB,Rear Naked Choke
2019-10-26,UFC Fight Night: Maia vs. Askren,3,4:46,win,,Ciryl Gane,Don'Tale Mayes,Heavyweight,94,32,3,0,1,0,1,0,SUB,Heel Hook
2019-10-26,UFC Fight Night: Maia vs. Askren,3,5:00,win,,Muslim Salikhov,Laureano Staropoli,Welterweight,63,42,3,0,0,0,0,0,U-DEC,
2019-10-26,UFC Fight Night: Maia vs. Askren,3,5:00,win,,Randa Markos,Ashley Yoder,Women's Strawweight,78,44,0,2,0,0,1,3,S-DEC,
2019-10-26,UFC Fight Night: Maia vs. Askren,3,5:00,win,,Rafael Fiziev,Alex White,Lightweight,66,55,1,0,0,0,0,0,U-DEC,
2019-10-26,UFC Fight Night: Maia vs. Askren,3,5:00,win,,Movsar Evloev,Enrique Barzola,Featherweight,71,78,4,1,0,0,0,1,U-DEC,
2019-10-26,UFC Fight Night: Maia vs. Askren,1,2:11,win,,Sergei Pavlovich,Maurice Greene,Heavyweight,20,8,0,0,0,0,0,0,KO/TKO,Punches
2019-10-26,UFC Fight Night: Maia vs. Askren,3,5:00,win,,Loma Lookboonmee,Alexandra Albu,Women's Strawweight,99,65,1,1,0,0,0,0,S-DEC,
2019-10-26,UFC Fight Night: Maia vs. Askren,3,5:00,win,,Raphael Pessoa,Jeff Hughes,Heavyweight,39,34,0,0,0,0,0,0,U-DEC,
2019-10-18,UFC Fight Night: Reyes vs. Weidman,1,1:43,win,,Dominick Reyes,Chris Weidman,Light Heavyweight,8,3,0,1,0,0,0,0,KO/TKO,Punches
2019-10-18,UFC Fight Night: Reyes vs. Weidman,3,5:00,win,,Yair Rodriguez,Jeremy Stephens,Featherweight,96,50,0,3,0,0,0,1,U-DEC,
2019-10-18,UFC Fight Night: Reyes vs. Weidman,3,5:00,nc,nc,Greg Hardy,Ben Sosoli,Heavyweight,54,26,0,0,0,0,0,0,Overturned,
2019-10-18,UFC Fight Night: Reyes vs. Weidman,1,1:33,win,,Joe Lauzon,Jonathan Pearce,Lightweight,25,8,1,0,0,0,2,0,KO/TKO,Punches
2019-10-18,UFC Fight Night: Reyes vs. Weidman,1,3:04,win,,Maycee Barber,Gillian Robertson,Women's Flyweight,34,12,0,0,0,0,0,0,KO/TKO,Punches
2019-10-18,UFC Fight Night: Reyes vs. Weidman,3,5:00,win,,Darren Stewart,Deron Winn,Middleweight,57,29,1,6,0,0,0,1,S-DEC,
2019-10-18,UFC Fight Night: Reyes vs. Weidman,1,2:46,win,,Charles Rosa,Manny Bermudez,Featherweight,6,27,0,1,1,0,0,1,SUB,Armbar
2019-10-18,UFC Fight Night: Reyes vs. Weidman,3,5:00,win,,Molly McCann,Diana Belbita,Women's Flyweight,113,98,5,1,1,0,5,0,U-DEC,
2019-10-18,UFC Fight Night: Reyes vs. Weidman,3,5:00,win,,Sean Woodson,Kyle Bochniak,Featherweight,111,42,0,1,0,0,0,0,U-DEC,
2019-10-18,UFC Fight Night: Reyes vs. Weidman,1,2:15,win,,Randy Costa,Boston Salmon,Bantamweight,22,12,0,0,0,0,0,0,KO/TKO,Punch
2019-10-18,UFC Fight Night: Reyes vs. Weidman,3,5:00,win,,Sean Brady,Court McGee,Welterweight,119,107,2,0,0,0,0,0,U-DEC,
2019-10-18,UFC Fight Night: Reyes vs. Weidman,2,3:38,win,,Brendan Allen,Kevin Holland,Middleweight,10,22,2,1,4,1,5,2,SUB,Rear Naked Choke
2019-10-18,UFC Fight Night: Reyes vs. Weidman,3,5:00,win,,Tanner Boser,Daniel Spitz,Heavyweight,93,32,0,0,0,0,0,0,U-DEC,
2019-10-12,UFC Fight Night: Joanna vs. Waterson,5,5:00,win,,Joanna Jedrzejczyk,Michelle Waterson,Women's Strawweight,180,58,3,1,1,1,0,1,U-DEC,
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,5:00,win,,Cub Swanson,Kron Gracie,Featherweight,135,86,0,0,0,0,0,0,U-DEC,
2019-10-12,UFC Fight Night: Joanna vs. Waterson,1,1:44,win,,Niko Price,James Vick,Welterweight,11,9,0,0,0,0,1,0,KO/TKO,Kick
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,5:00,win,,Amanda Ribas,Mackenzie Dern,Women's Strawweight,74,20,2,0,0,0,0,0,U-DEC,
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,5:00,win,,Matt Frevola,Luis Pena,Lightweight,48,51,4,1,0,2,1,1,S-DEC,
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,5:00,win,,Eryk Anders,Gerald Meerschaert,Middleweight,64,72,0,0,0,0,0,0,S-DEC,
2019-10-12,UFC Fight Night: Joanna vs. Waterson,2,2:01,win,,Ryan Spann,Devin Clark,Light Heavyweight,17,17,0,2,1,0,0,0,SUB,Guillotine Choke
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,4:45,win,,Mike Davis,Thomas Gifford,Lightweight,139,88,2,0,0,0,1,0,KO/TKO,Punch
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,5:00,win,,Alex Morono,Max Griffin,Welterweight,81,75,0,4,0,0,0,1,U-DEC,
2019-10-12,UFC Fight Night: Joanna vs. Waterson,1,3:08,win,,Deiveson Figueiredo,Tim Elliott,Flyweight,8,26,0,1,1,0,0,0,SUB,Guillotine Choke
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,3:17,win,,Marlon Vera,Andre Ewell,Bantamweight,80,50,0,0,2,0,0,0,KO/TKO,Elbows
2019-10-12,UFC Fight Night: Joanna vs. Waterson,2,2:32,win,,Miguel Baeza,Hector Aldana,Welterweight,35,8,1,0,0,0,0,0,KO/TKO,Kick
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,5:00,win,,Marvin Vettori,Andrew Sanchez,Middleweight,85,39,0,0,0,0,0,0,U-DEC,
2019-10-12,UFC Fight Night: Joanna vs. Waterson,3,5:00,win,,JJ Aldrich,Lauren Mueller,Women's Flyweight,74,54,1,1,0,0,1,0,U-DEC,
2019-10-05,UFC 243: Whittaker vs. Adesanya,2,3:33,win,,Israel Adesanya,Robert Whittaker,Middleweight,40,32,0,0,0,0,0,0,KO/TKO,Punch
2019-10-05,UFC 243: Whittaker vs. Adesanya,3,5:00,win,,Dan Hooker,Al Iaquinta,Lightweight,98,37,0,0,0,0,2,0,U-DEC,
2019-10-05,UFC 243: Whittaker vs. Adesanya,2,3:14,win,,Serghei Spivac,Tai Tuivasa,Heavyweight,23,21,6,0,1,0,6,0,SUB,Arm Triangle
2019-10-05,UFC 243: Whittaker vs. Adesanya,3,5:00,win,,Dhiego Lima,Luke Jumeau,Welterweight,32,24,2,0,0,0,0,0,S-DEC,
2019-10-05,UFC 243: Whittaker vs. Adesanya,1,2:10,win,,Yorgan De Castro,Justin Tafa,Heavyweight,4,6,0,0,0,0,0,0,KO/TKO,Punch
2019-10-05,UFC 243: Whittaker vs. Adesanya,3,5:00,win,,Jake Matthews,Rostem Akman,Welterweight,59,15,0,0,0,0,0,0,U-DEC,
2019-10-05,UFC 243: Whittaker vs. Adesanya,3,5:00,win,,Callan Potter,Maki Pitolo,Welterweight,48,60,3,0,0,1,4,1,U-DEC,
2019-10-05,UFC 243: Whittaker vs. Adesanya,3,5:00,win,,Brad Riddell,Jamie Mullarkey,Lightweight,91,36,1,3,0,1,5,2,U-DEC,
2019-10-05,UFC 243: Whittaker vs. Adesanya,1,3:57,win,,Megan Anderson,Zarah Fairn,Women's Featherweight,10,2,1,0,1,0,2,0,SUB,Triangle Choke
2019-10-05,UFC 243: Whittaker vs. Adesanya,2,4:59,win,,Ji Yeon Kim,Nadia Kassem,Women's Flyweight,80,45,0,1,0,0,0,0,KO/TKO,Punch
2019-10-05,UFC 243: Whittaker vs. Adesanya,3,3:00,win,,Khalid Taha,Bruno Silva,Bantamweight,38,20,0,2,1,0,1,1,SUB,Arm Triangle
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,2,0:27,win,,Jared Cannonier,Jack Hermansson,Middleweight,28,20,0,1,0,0,1,1,KO/TKO,Punch
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,1,1:12,win,,Mark Madsen,Danilo Belluardo,Lightweight,22,0,1,0,0,0,1,0,KO/TKO,Punches
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,3,5:00,win,,Gilbert Burns,Gunnar Nelson,Welterweight,30,20,1,0,1,0,1,0,U-DEC,
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,1,2:35,win,,Ion Cutelaba,Khalil Rountree Jr.,Light Heavyweight,15,5,4,0,0,0,1,0,KO/TKO,Elbows
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,2,2:46,win,,Ovince Saint Preux,Michal Oleksiejczuk,Light Heavyweight,14,37,1,0,1,0,2,0,SUB,Other - Choke
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,3,5:00,win,,Nicolas Dalby,Alex Oliveira,Welterweight,31,18,1,3,0,0,4,1,U-DEC,
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,1,0:17,win,,John Phillips,Alen Amedovski,Middleweight,5,2,0,0,0,0,0,0,KO/TKO,Punch
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,3,5:00,win,,Makhmud Muradov,Alessio Di Chirico,Middleweight,54,36,0,0,0,0,0,0,U-DEC,
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,3,5:00,win,,Ismail Naurdiev,Siyar Bahadurzada,Welterweight,69,12,3,0,0,0,3,0,U-DEC,
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,3,5:00,win,,Giga Chikadze,Brandon Davis,Featherweight,59,34,1,3,0,0,1,4,S-DEC,
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,3,5:00,win,,Lina Lansberg,Macy Chiasson,Women's Bantamweight,21,26,2,0,0,0,3,0,U-DEC,
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,3,5:00,win,,Marc Diakiese,Lando Vannata,Lightweight,40,25,4,0,0,0,1,0,U-DEC,
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,3,2:51,win,,Jack Shore,Nohelin Hernandez,Bantamweight,46,6,4,0,1,0,11,0,SUB,Rear Naked Choke
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,1,0:15,nc,nc,Yair Rodriguez,Jeremy Stephens,Featherweight,2,0,0,0,0,0,0,0,CNC,
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,3,5:00,win,,Carla Esparza,Alexa Grasso,Women's Strawweight,44,45,4,0,0,1,1,0,M-DEC,
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,3,5:00,draw,draw,Brandon Moreno,Askar Askarov,Flyweight,34,30,1,4,0,0,1,4,S-DEC,
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,3,5:00,win,,Irene Aldana,Vanessa Melo,Women's Bantamweight,125,68,0,0,0,0,0,0,U-DEC,
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,2,1:31,win,,Steven Peterson,Martin Bravo,Featherweight,49,86,0,2,0,0,0,0,KO/TKO,Spinning Back Fist
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,3,5:00,win,,Jose Quinonez,Carlos Huachin,Bantamweight,60,32,2,0,0,0,2,0,U-DEC,
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,1,1:36,win,,Kyle Nelson,Polo Reyes,Featherweight,12,6,0,0,0,0,0,0,KO/TKO,Punch
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,3,1:56,win,,Angela Hill,Ariane Carnelossi,Women's Strawweight,92,72,0,0,0,0,0,0,KO/TKO,Elbow
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,3,5:00,win,,Sergio Pettis,Tyson Nam,Flyweight,96,40,0,0,0,0,0,0,U-DEC,
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,1,3:19,win,,Paul Craig,Vinicius Moreira,Light Heavyweight,18,1,1,0,1,0,1,0,SUB,Rear Naked Choke
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,3,5:00,win,,Bethe Correia,Sijara Eubanks,Women's Bantamweight,59,77,0,1,0,0,0,1,U-DEC,
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,3,5:00,win,,Claudio Puelles,Marcos Mariano,Lightweight,22,2,4,0,2,0,7,0,U-DEC,
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,1,4:18,win,,Justin Gaethje,Donald Cerrone,Lightweight,40,17,0,0,0,0,0,0,KO/TKO,Punch
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,3,5:00,win,,Glover Teixeira,Nikita Krylov,Light Heavyweight,43,47,1,2,2,1,4,5,S-DEC,
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,1,4:03,nc,nc,Todd Duffee,Jeff Hughes,Heavyweight,30,16,1,0,0,0,0,0,CNC,
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,3,5:00,win,,Tristan Connelly,Michel Pereira,Welterweight,64,32,0,2,1,0,3,0,U-DEC,
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,3,5:00,win,,Uriah Hall,Antonio Carlos Junior,Middleweight,34,22,0,3,0,0,1,2,S-DEC,
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,1,3:38,win,,Misha Cirkunov,Jimmy Crute,Light Heavyweight,6,21,1,0,1,0,4,0,SUB,Peruvian Necktie
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,1,0:59,win,,Augusto Sakai,Marcin Tybura,Heavyweight,15,6,0,0,0,0,0,0,KO/TKO,Punches
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,3,5:00,win,,Miles Johns,Cole Smith,Bantamweight,31,11,1,1,0,0,2,2,S-DEC,
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,3,5:00,win,,Hunter Azure,Brad Katona,Bantamweight,41,21,0,3,0,0,1,1,U-DEC,
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,3,5:00,win,,Chas Skelly,Jordan Griffin,Featherweight,21,37,1,1,3,2,3,3,U-DEC,
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,1,4:43,win,,Louis Smolka,Ryan MacDonald,Bantamweight,59,30,0,0,0,0,0,0,KO/TKO,Punch
2019-09-14,UFC Fight Night: Cowboy vs. Gaethje,3,5:00,win,,Austin Hubbard,Kyle Prepolec,Lightweight,51,44,3,0,0,0,4,0,U-DEC,
2019-09-07,UFC 242: Khabib vs. Poirier,3,2:06,win,,Khabib Nurmagomedov,Dustin Poirier,Lightweight,22,12,7,0,2,1,5,0,SUB,Rear Naked Choke
2019-09-07,UFC 242: Khabib vs. Poirier,3,5:00,win,,Paul Felder,Edson Barboza,Lightweight,56,60,0,1,0,0,0,0,S-DEC,
2019-09-07,UFC 242: Khabib vs. Poirier,3,5:00,win,,Islam Makhachev,Davi Ramos,Lightweight,43,7,0,0,0,0,0,0,U-DEC,
2019-09-07,UFC 242: Khabib vs. Poirier,2,2:22,win,,Curtis Blaydes,Shamil Abdurakhimov,Heavyweight,25,3,5,0,0,0,3,0,KO/TKO,Elbow
2019-09-07,UFC 242: Khabib vs. Poirier,3,5:00,win,,Diego Ferreira,Mairbek Taisumov,Lightweight,109,51,0,0,0,0,0,0,U-DEC,
2019-09-07,UFC 242: Khabib vs. Poirier,3,5:00,win,,Joanne Calderwood,Andrea Lee,Women's Flyweight,101,61,2,3,0,0,1,2,S-DEC,
2019-09-07,UFC 242: Khabib vs. Poirier,3,5:00,draw,draw,Zubaira Tukhugov,Lerone Murphy,Featherweight,22,28,6,0,0,2,2,1,S-DEC,
2019-09-07,UFC 242: Khabib vs. Poirier,3,2:26,win,,Sarah Moras,Liana Jojua,Women's Bantamweight,44,19,0,2,1,0,1,0,KO/TKO,Elbows
2019-09-07,UFC 242: Khabib vs. Poirier,1,3:33,win,,Ottman Azaitar,Teemu Packalen,Lightweight,27,8,0,0,0,0,0,0,KO/TKO,Punch
2019-09-07,UFC 242: Khabib vs. Poirier,3,1:55,win,,Belal Muhammad,Takashi Sato,Welterweight,49,29,2,1,1,0,2,1,SUB,Rear Naked Choke
2019-09-07,UFC 242: Khabib vs. Poirier,1,4:26,win,,Muslim Salikhov,Nordine Taleb,Welterweight,10,6,0,0,0,0,0,0,KO/TKO,Punch
2019-09-07,UFC 242: Khabib vs. Poirier,3,5:00,win,,Omari Akhmedov,Zak Cummings,Middleweight,26,17,2,0,0,0,3,0,U-DEC,
2019-09-07,UFC 242: Khabib vs. Poirier,3,5:00,win,,Don Madge,Fares Ziam,Lightweight,21,10,3,0,0,0,2,0,U-DEC,
2019-08-31,UFC Fight Night: Andrade vs. Zhang,1,0:42,win,,Weili Zhang,Jessica Andrade,Women's Strawweight,29,4,0,0,0,0,0,0,KO/TKO,Punch
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,4:51,win,,Jingliang Li,Elizeu Zaleski dos Santos,Welterweight,59,54,2,0,0,0,0,0,KO/TKO,Punches
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,5:00,win,,Kai Kara-France,Mark De La Rosa,Flyweight,91,60,1,1,0,0,0,0,U-DEC,
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,5:00,win,,Kenan Song,Derrick Krantz,Welterweight,58,33,0,3,0,1,0,3,U-DEC,
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,5:00,win,,Mizuki Inoue,Yanan Wu,Women's Flyweight,93,123,0,0,0,0,0,0,S-DEC,
2019-08-31,UFC Fight Night: Andrade vs. Zhang,2,4:39,win,,Anthony Hernandez,Junyong Park,Middleweight,59,81,6,0,1,0,1,0,SUB,Anaconda Choke
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,5:00,win,,Su Mudaerji,Andre Soukhamthath,Bantamweight,93,23,1,0,0,0,3,0,U-DEC,
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,1:59,win,,Da-Un Jung,Khadis Ibragimov,Light Heavyweight,81,88,0,1,1,0,0,1,SUB,Guillotine Choke
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,5:00,win,,Damir Ismagulov,Thiago Moises,Lightweight,71,36,0,0,0,0,0,0,U-DEC,
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,5:00,win,,Heili Alateng,Danaa Batgerel,Bantamweight,36,85,3,0,0,0,2,0,U-DEC,
2019-08-31,UFC Fight Night: Andrade vs. Zhang,3,5:00,win,,Karol Rosa,Lara Procopio,Women's Bantamweight,171,165,0,0,0,0,0,0,S-DEC,
2019-08-17,UFC 241: Cormier vs. Miocic 2,4,4:09,win,,Stipe Miocic,Daniel Cormier,Heavyweight,123,181,1,1,0,0,0,2,KO/TKO,Punches
2019-08-17,UFC 241: Cormier vs. Miocic 2,3,5:00,win,,Nate Diaz,Anthony Pettis,Welterweight,114,69,1,0,0,1,4,0,U-DEC,
2019-08-17,UFC 241: Cormier vs. Miocic 2,3,5:00,win,,Paulo Costa,Yoel Romero,Middleweight,118,125,0,1,0,0,0,0,U-DEC,
